Product ID;Product;Brand;Category;pricing_role_category;URL;Price;Image URL;__rowIndex;__id
556343;MAV Neglelakfjerner U/Acet Rød 100 ml (G);Mavala;Makeup;C;https://www.kicks.fi/haku?search-query=556343;;https://images.matas.dk/encode/556343_1.jpg;20875;556343
815742;Murad Targeted Eye Depuffer 15 ml;Murad;Skin care;C;https://www.kicks.fi/haku?search-query=815742;;https://images.matas.dk/encode/815742.jpg;20876;815742
826090;CLI SmartClinicalRepairSpf30WrinkleCorrectingCream50ml;Clinique;Skin care;B;https://www.kicks.fi/haku?search-query=826090;;https://images.matas.dk/encode/192333169315_20250630180201.jpg;20877;826090
1010598;Givenchy Irresistible Nude EDP 50 ml (G);Givenchy;Fragrances;B;https://www.kicks.fi/haku?search-query=1010598;;https://images.matas.dk/encode/3274872479746_20250207180540.jpg;20878;1010598
801626;Sisley Phyto Rouge Shine 32 Sheer Ginger;Sisley;Makeup;C;https://www.kicks.fi/haku?search-query=801626;;https://images.matas.dk/encode/801626_1_20231023193922.jpg;20879;801626
830352;bMin Skin Rescue Fresh Potent Pure Moisture Serum (W);bareMinerals;Skin care;C;https://www.kicks.fi/haku?search-query=830352;;https://images.matas.dk/encode/194248101763_20240918111543.jpg;20880;830352
801880;CL Men Shave Foaming Gel 150 Ml;Clarins;Personal care;C;https://www.kicks.fi/haku?search-query=801880;;https://images.matas.dk/encode/3666057125294_20250910180954.jpg;20881;801880
843322;LOR Plump Ambition Hyaluron Lip Oil 201 Milky Nu 5 ml;L’Oréal Paris;Makeup;B;https://www.kicks.fi/haku?search-query=843322;;https://images.matas.dk/encode/3600524172725_20250204181310.jpg;20882;843322
777467;Kylie Velvet Liquid Lipstick+Lip Liner 700 Bare;Kylie Cosmetics;Makeup;B;https://www.kicks.fi/haku?search-query=777467;;https://images.matas.dk/encode/4064941006992_20240701110233.jpg;20883;777467
840003;Elf Holy Hydration! Face Cream FLP;e.l.f.;Skin care;C;https://www.kicks.fi/haku?search-query=840003;;https://images.matas.dk/encode/609332828292_20241211180735.jpg;20884;840003
822921;amika: Top Gloss Shine Spray 200 ml;amika:;Hair care and styling;C;https://www.kicks.fi/haku?search-query=822921;;https://images.matas.dk/encode/822921.jpg;20885;822921
779945;WetBrush Go Green Treatment And Shine Tea Tree Oil;WetBrush;Hair care and styling;C;https://www.kicks.fi/haku?search-query=779945;;;20886;779945
829772;CL Multi-Active Day Emulsion 100 ML;Clarins;Skin care;C;https://www.kicks.fi/haku?search-query=829772;;https://images.matas.dk/encode/3666057177644_20240229103635.jpg;20887;829772
811256;Fenty Hella Thicc Volumizing Mascara Eye 010;FENTY;Makeup;A;https://www.kicks.fi/haku?search-query=811256;;https://images.matas.dk/encode/840026654548_swatch.jpg;20888;811256
